Order_ID,Customer_ID,Store_ID,Order_Date,Total_Items,Quantity,Total_Gross,Total_Net,Discount_Amount,Payment_Method
5898,1796,5,2025-08-31 08:10:25,5,40,11144.84,10478.17,666.67,Cash
5899,1734,5,2025-03-12 04:39:21,4,23,18867.14,18867.14,0.0,Card
5900,4081,4,2025-08-22 21:35:31,1,2,40.18,36.16,4.02,Cash
5901,1976,4,2025-07-24 18:28:03,2,3,220.4,220.4,0.0,Cash
5902,828,1,2023-10-09 20:01:11,4,9,2328.29,2262.18,66.11,Card
5903,4512,3,2024-12-27 07:55:21,2,4,1587.0600000000002,1573.42,13.64,PayPal
5904,3719,3,2024-08-07 19:58:54,4,8,299.45,273.7,25.75,Card
5905,557,9,2024-12-20 05:05:07,4,7,326.03000000000003,311.3,14.73,Card
5906,4865,6,2025-10-29 23:08:01,1,2,81.96,77.86,4.1,PayPal
5907,2335,1,2024-05-02 18:43:59,1,3,2278.32,1822.66,455.66,Cash
5908,4060,7,2025-03-26 14:12:45,1,3,50.37,50.37,0.0,Card
5909,4979,8,2025-09-28 03:38:55,2,4,516.37,503.11,13.26,Card
5910,1665,8,2025-10-18 19:23:23,5,45,22867.36,20814.13,2053.23,Cash
5911,4367,5,2023-05-11 17:36:17,3,5,194.99,194.32000000000002,0.67,Cash
5912,2717,10,2024-02-27 19:43:21,4,7,805.78,771.4599999999999,34.32,Card
5913,995,10,2023-07-19 20:57:00,1,1,59.34,59.34,0.0,PayPal
5914,944,8,2023-12-08 07:22:13,3,7,375.49,345.31,30.18,Cash
5915,3522,4,2025-05-10 10:36:36,4,16,2188.81,2188.81,0.0,Cash
5916,3449,5,2024-08-13 01:01:54,1,20,1940.3999999999999,1940.4,0.0,Cash
5917,3213,8,2023-07-03 11:50:39,4,4,835.56,771.6,63.96,Card
5918,4413,1,2024-09-23 02:11:05,3,9,4253.64,4050.45,203.19,PayPal
5919,3035,1,2024-12-21 01:32:27,3,9,1274.73,1221.0,53.730000000000004,Cash
5920,641,1,2024-10-08 21:38:45,1,4,249.68,249.68,0.0,Cash
5921,1062,3,2024-01-11 10:10:00,5,6,586.81,543.21,43.6,Card
5922,224,5,2025-12-16 09:31:42,4,9,1033.36,1014.5,18.86,Card
5923,1131,10,2026-01-10 04:35:22,4,7,2090.7999999999997,2052.85,37.95,Card
5924,3138,10,2023-12-07 05:26:27,1,1,254.6,254.6,0.0,PayPal
5925,4490,5,2025-08-24 09:23:43,1,1,29.55,23.64,5.91,Cash
5926,4746,1,2025-03-30 17:23:00,1,1,1067.94,1067.94,0.0,Card
5927,1649,2,2025-02-22 10:57:25,4,4,231.92999999999998,213.65,18.28,Cash
5928,1280,9,2024-09-29 18:02:27,3,6,2141.46,2013.99,127.47,Cash
5929,1204,4,2025-01-26 19:26:55,5,14,2012.15,1894.62,117.53,Cash
5930,4122,10,2023-07-09 03:13:48,5,10,663.04,625.5699999999999,37.47,Card
5931,4302,9,2024-05-05 07:58:27,2,4,146.81,146.81,0.0,PayPal
5932,4889,10,2024-04-20 23:56:39,2,3,104.98,91.22,13.76,Cash
5933,1251,5,2023-11-07 21:22:39,2,11,4816.9800000000005,4816.9800000000005,0.0,Card
5934,4323,5,2024-09-25 14:58:15,3,12,1055.72,1037.6999999999998,18.02,Cash
5935,1800,7,2023-06-08 20:52:19,3,3,1106.55,1104.21,2.34,Cash
5936,2629,1,2024-07-19 05:30:08,3,13,855.74,825.6800000000001,30.06,Cash
5937,607,9,2023-12-16 23:03:17,4,8,1882.7399999999998,1858.7,24.04,Cash
5938,1643,8,2024-07-20 03:04:04,5,15,482.84999999999997,412.15,70.7,PayPal
5939,3601,10,2025-05-10 14:36:30,5,24,903.67,848.03,55.64,PayPal
5940,3667,7,2025-05-30 06:20:21,3,17,2711.51,2535.07,176.44,Cash
5941,2416,10,2023-05-15 21:19:12,5,11,628.85,522.81,106.03999999999999,Cash
5942,930,3,2025-06-03 00:38:09,4,36,1988.25,1956.44,31.810000000000002,Cash
5943,1011,3,2026-02-21 20:08:05,1,2,236.54,236.54,0.0,PayPal
5944,3793,3,2025-10-09 18:21:22,3,3,749.3,630.19,119.11,Cash
5945,4957,1,2024-01-14 13:34:14,5,6,349.03999999999996,288.51,60.53,Card
5946,1544,7,2024-02-07 19:57:30,4,11,317.76,301.74,16.02,PayPal
5947,4336,1,2026-01-23 12:15:15,4,5,472.32,472.32,0.0,Cash
5948,32,3,2023-10-03 11:13:06,5,10,790.73,732.75,57.98,PayPal
5949,530,5,2023-03-10 15:30:06,3,27,4122.02,4098.0,24.02,Cash
5950,2687,3,2024-06-18 13:04:01,1,1,36.49,34.67,1.82,PayPal
5951,1262,2,2025-10-09 02:53:48,3,12,796.7,780.0999999999999,16.6,PayPal
5952,2158,1,2023-12-05 20:35:45,3,12,2102.7299999999996,2075.4900000000002,27.240000000000002,PayPal
5953,1825,3,2023-05-31 16:16:15,4,10,639.3199999999999,612.22,27.1,Cash
5954,4430,3,2024-06-04 23:58:33,4,4,266.12,266.12,0.0,Card
5955,2057,9,2025-10-03 23:32:54,5,13,3279.81,3232.78,47.03,Card
5956,260,4,2023-11-02 10:05:41,2,4,200.08,180.99,19.09,Cash
5957,3327,4,2025-04-26 09:35:06,4,23,9677.130000000001,8720.619999999999,956.51,Card
5958,3402,5,2023-04-29 13:08:18,5,24,795.41,779.65,15.76,Card
5959,2767,6,2026-02-20 19:45:52,5,29,3717.09,3684.7700000000004,32.32000000000001,PayPal
5960,3008,10,2023-10-27 10:37:07,1,1,36.7,36.7,0.0,Cash
5961,221,6,2024-10-12 09:57:01,2,23,998.97,849.81,149.16,Cash
5962,4829,5,2024-03-03 23:54:46,4,7,1327.3899999999999,1318.71,8.68,Cash
5963,4178,10,2026-02-22 13:07:10,5,17,2592.65,2553.97,38.68,PayPal
5964,4821,9,2024-03-04 06:04:46,3,6,142.77,136.04,6.73,Card
5965,2442,2,2024-05-18 12:23:49,5,7,339.3,325.17,14.129999999999999,PayPal
5966,2219,9,2023-06-09 15:41:49,5,7,653.77,600.23,53.540000000000006,Cash
5967,4063,8,2024-07-15 13:24:43,1,1,999.87,999.87,0.0,Cash
5968,4850,3,2023-11-25 05:33:19,1,1,22.35,21.23,1.12,Cash
5969,616,4,2023-10-03 08:05:12,5,18,2504.31,2500.36,3.95,Card
5970,4917,2,2023-05-19 01:53:24,2,3,480.10999999999996,462.02,18.09,Card
5971,2246,10,2026-01-21 13:39:21,2,4,165.71,149.14000000000001,16.57,Card
5972,3515,10,2023-10-05 23:23:50,2,4,868.18,868.18,0.0,PayPal
5973,352,1,2024-09-09 13:21:35,4,25,1107.91,1104.18,3.73,PayPal
5974,3069,4,2021-02-02 16:23:14,1,1,44.4,39.96,4.44,Card
5975,1722,10,2025-08-26 05:51:30,1,1,46.74,46.74,0.0,Cash
5976,999,5,2023-12-18 18:23:55,1,1,28.33,28.33,0.0,PayPal
5977,3244,3,2024-06-09 21:17:19,4,6,2718.5,2636.34,82.16,Cash
5978,2412,5,2024-03-30 20:54:35,1,1,18.59,16.73,1.86,Card
5979,4043,6,2024-02-03 07:40:28,5,8,768.83,712.3399999999999,56.49,PayPal
5980,360,4,2024-12-31 11:09:48,5,28,6932.1,6811.650000000001,120.45,Card
5981,3400,6,2025-05-10 14:47:14,3,4,1565.92,1565.92,0.0,PayPal
5982,738,6,2024-07-19 02:00:20,2,2,431.56,391.8,39.76,Card
5983,3512,5,2025-12-08 19:42:04,3,5,320.76,256.25,64.51,Card
5984,3333,4,2023-03-17 05:02:26,5,11,1140.9,1023.39,117.51,Cash
5985,2728,5,2023-09-24 04:18:49,3,32,9407.38,9121.960000000001,285.42,Cash
5986,1893,4,2023-05-04 21:44:29,2,7,1078.44,1034.65,43.79,PayPal
5987,3728,7,2025-04-13 12:35:31,2,2,82.84,76.85,5.99,Cash
5988,4359,3,2025-07-13 10:16:47,3,11,1582.23,1526.0900000000001,56.14,PayPal
5989,4144,1,2025-08-08 05:33:13,1,1,317.16,285.44,31.72,PayPal
5990,3412,4,2025-11-12 14:46:08,1,1,1067.94,1067.94,0.0,Card
5991,4094,10,2024-04-06 20:19:22,1,1,254.6,241.87,12.73,Card
5992,2121,4,2025-08-14 06:25:04,2,3,983.77,789.98,193.79,PayPal
5993,4948,7,2023-10-06 10:10:27,4,9,360.25,342.3,17.95,Cash
5994,3782,4,2023-04-26 18:05:07,2,7,1134.54,1111.55,22.99,Card
5995,3441,4,2025-12-25 22:20:29,1,2,80.36,80.36,0.0,Card
5996,3091,6,2026-01-10 03:43:28,2,21,6416.4800000000005,6412.82,3.66,Cash
5997,4988,6,2024-05-31 01:17:44,2,5,159.98999999999998,158.79,1.2,Cash
5998,4051,10,2024-10-03 21:27:25,1,2,48.62,38.9,9.72,PayPal
5999,4833,10,2026-02-11 15:51:25,1,1,256.13,230.52,25.61,Cash
6000,2146,4,2024-07-23 07:30:07,4,19,810.47,695.29,115.18,Cash
6001,296,1,2025-03-21 11:53:38,3,3,239.10000000000002,236.15,2.95,Cash
6002,2856,3,2024-09-29 06:08:16,4,5,386.37,361.40000000000003,24.970000000000002,Cash
6003,962,5,2023-12-24 02:45:19,3,11,474.04,463.09000000000003,10.95,PayPal
6004,942,9,2024-07-23 07:29:49,4,6,1596.78,1538.49,58.290000000000006,PayPal
6005,907,5,2023-09-19 00:04:22,4,25,1800.1100000000001,1420.0900000000001,380.02,Cash
6006,2871,2,2023-04-21 19:28:37,1,3,572.88,458.3,114.58,Cash
6007,3797,2,2024-10-16 13:19:43,1,2,75.14,67.63,7.51,Card
6008,4708,1,2023-06-21 23:10:09,5,21,9489.08,8404.6,1084.48,Card
6009,1572,10,2024-09-12 14:10:42,2,6,876.51,800.13,76.38,PayPal
6010,3073,10,2025-11-13 16:26:23,4,8,655.0600000000001,500.75,154.30999999999997,Cash
6011,1336,3,2024-07-15 11:12:48,5,8,320.78,256.31,64.47,Card
6012,2823,3,2023-05-31 20:01:31,5,28,1426.4299999999998,1426.4299999999998,0.0,PayPal
6013,3811,9,2025-02-06 12:49:29,2,2,182.76999999999998,178.45,4.32,PayPal
6014,3359,1,2024-10-21 09:23:44,2,5,1573.72,1253.49,320.22999999999996,Cash
6015,649,5,2023-08-07 04:36:28,4,5,781.5600000000001,781.5600000000001,0.0,PayPal
6016,3197,2,2023-07-07 08:04:01,1,1,661.11,661.11,0.0,Card
6017,2101,3,2026-01-25 18:51:46,5,15,5996.65,5986.049999999999,10.6,Card
6018,4002,4,2024-03-24 19:20:09,5,10,470.06,426.34000000000003,43.72,Card
6019,3063,4,2024-02-26 16:30:10,4,8,1913.42,1709.52,203.9,Cash
6020,2619,4,2025-03-28 01:00:07,5,11,2288.44,2195.6,92.84,Card
6021,4959,7,2025-12-18 01:44:59,4,7,4727.84,4232.47,495.37,Card
6022,2381,3,2025-06-11 05:42:22,5,7,1264.8700000000001,1259.81,5.0600000000000005,PayPal
6023,2767,2,2025-07-25 09:47:17,1,1,397.58,397.58,0.0,Cash
6024,3281,3,2023-11-26 13:48:01,5,11,255.86999999999998,240.26,15.61,Card
6025,2684,2,2023-07-16 19:57:19,3,5,184.31,180.29000000000002,4.02,Card
6026,242,10,2024-08-29 07:21:32,3,7,252.51,250.21,2.3,PayPal
6027,449,9,2025-01-15 05:21:29,3,6,242.32999999999998,212.26999999999998,30.06,PayPal
6028,4500,4,2025-04-27 07:32:51,4,7,474.0,463.25,10.75,Card
6029,185,6,2025-07-05 01:15:41,5,33,1893.68,1893.68,0.0,PayPal
6030,1716,6,2025-01-17 13:29:41,3,7,689.96,687.5,2.46,Cash
6031,3530,1,2025-12-21 03:37:12,2,4,273.88,265.3,8.58,Card
6032,2322,2,2025-09-20 22:17:14,2,2,1033.85,1033.85,0.0,PayPal
6033,2922,9,2025-11-09 09:37:24,4,5,2128.79,2065.36,63.43,PayPal
6034,2026,3,2024-03-02 04:37:51,4,25,1503.55,1354.05,149.5,Card
6035,939,1,2024-04-07 22:11:18,3,44,2597.85,2597.85,0.0,Cash
6036,1288,6,2023-12-13 07:23:53,4,27,988.3599999999999,863.02,125.34,Cash
6037,4947,5,2023-10-29 23:46:28,4,9,1521.29,1314.4,206.89,Cash
6038,2790,6,2024-07-13 03:07:11,4,22,11150.590000000002,11148.89,1.7,Card
6039,3915,2,2024-07-21 13:30:15,3,6,969.29,969.29,0.0,Cash
6040,2887,9,2024-07-17 13:14:29,2,21,5108.74,5108.74,0.0,Card
6041,2215,9,2025-09-29 17:05:51,3,8,2346.88,2226.45,120.43,Cash
6042,4402,4,2025-05-30 23:57:52,3,13,554.9200000000001,454.81,100.11,PayPal
6043,3907,7,2026-02-13 14:04:23,2,7,3245.69,2617.35,628.3399999999999,PayPal
6044,2231,10,2024-03-08 23:23:59,3,8,1414.9,1412.2900000000002,2.61,Card
6045,3307,8,2025-01-13 12:38:30,2,4,1782.88,1782.88,0.0,Cash
6046,4594,6,2023-07-30 14:30:08,2,3,111.15,104.48,6.67,Card
6047,2139,4,2026-01-22 23:03:16,5,15,1627.1200000000001,1453.2,173.92000000000002,Cash
6048,294,4,2025-03-12 03:43:32,1,1,29.55,28.07,1.48,PayPal
6049,5000,9,2025-02-23 08:47:31,2,22,3987.9800000000005,3797.02,190.96,Cash
6050,3456,5,2025-03-01 13:51:40,1,1,36.96,36.96,0.0,Card
6051,3082,9,2025-11-20 18:25:29,4,8,4141.7,4095.1499999999996,46.55,Card
6052,1077,10,2023-11-21 02:05:12,5,27,2936.1,2582.78,353.32000000000005,PayPal
6053,1643,10,2023-02-24 01:47:44,2,5,134.51,97.62,36.89,Cash
6054,2508,9,2024-12-30 15:39:06,5,11,1454.42,1418.35,36.07,Cash
6055,1234,7,2025-10-10 18:31:10,4,5,424.33,366.48,57.85,Card
6056,4216,9,2024-07-29 10:09:10,3,3,562.1899999999999,559.22,2.97,PayPal
6057,63,1,2025-11-01 16:23:11,3,22,1193.72,1074.65,119.07000000000001,Cash
6058,3849,7,2025-12-31 10:03:36,4,7,1571.76,1519.8,51.959999999999994,PayPal
6059,1918,1,2023-11-01 19:15:50,2,3,1682.95,1286.28,396.67,Card
6060,1707,4,2024-01-23 00:20:52,3,25,1270.9,1229.31,41.59,Card
6061,2081,6,2023-04-02 01:37:21,5,16,2786.69,2159.0499999999997,627.64,Cash
6062,2362,5,2024-10-11 03:08:39,5,10,987.14,929.85,57.29,Cash
6063,3611,1,2023-08-08 12:45:13,1,2,22.54,20.29,2.25,PayPal
6064,1438,3,2024-06-29 04:33:08,5,25,1412.15,1412.15,0.0,Card
6065,3446,9,2026-01-07 22:06:51,4,35,3790.56,3775.0099999999998,15.549999999999999,Cash
6066,1594,1,2025-06-03 04:53:26,1,2,120.58,120.58,0.0,Cash
6067,648,10,2025-07-24 12:48:18,5,11,2209.55,2083.51,126.04,Cash
6068,650,4,2025-10-30 01:51:37,2,11,443.19,439.83,3.36,PayPal
6069,2949,6,2023-06-20 00:22:04,4,14,1303.5400000000002,1250.8999999999999,52.64,Cash
6070,763,4,2024-03-16 19:57:39,3,6,157.84,146.67,11.17,Cash
6071,2291,6,2024-06-20 15:15:41,4,9,577.23,533.94,43.29,Cash
6072,4450,9,2023-10-06 22:19:25,3,12,357.43,348.59,8.84,Cash
6073,1200,10,2023-11-26 21:13:38,4,5,206.44,198.63,7.81,Cash
6074,3105,4,2025-03-27 06:59:21,2,21,3847.53,3846.1099999999997,1.42,Card
6075,2908,6,2024-01-31 21:23:27,5,10,2930.7300000000005,2898.07,32.66,PayPal
6076,2158,4,2025-07-28 07:11:55,5,8,407.27000000000004,359.29,47.980000000000004,Cash
6077,1623,8,2023-07-26 09:38:35,1,1,32.08,28.87,3.21,Card
6078,4044,10,2023-04-20 02:15:11,5,16,698.4599999999999,613.73,84.72999999999999,Card
6079,4646,8,2025-07-24 15:11:13,4,9,1327.41,1113.8600000000001,213.55,PayPal
6080,4617,1,2024-08-16 00:38:34,4,15,1089.8400000000001,1071.8600000000001,17.98,Cash
6081,3823,5,2024-03-06 02:37:48,2,6,109.06,99.32,9.74,PayPal
6082,4857,7,2025-10-04 09:14:49,2,2,838.2,754.38,83.82,Card
6083,2749,7,2023-03-23 04:10:54,5,29,9084.439999999999,9060.7,23.740000000000002,Cash
6084,3821,4,2025-07-12 12:21:14,4,5,447.36,445.13000000000005,2.23,Card
6085,717,9,2023-10-14 00:10:55,5,15,1451.3400000000001,1229.92,221.42,Card
6086,4260,10,2024-12-02 08:10:52,3,6,643.42,643.42,0.0,Card
6087,3449,3,2023-03-12 17:44:45,5,7,451.21000000000004,424.7,26.509999999999998,Card
6088,3090,7,2026-02-12 21:06:51,5,8,539.62,457.73,81.89,Card
6089,4707,5,2024-09-09 18:03:15,2,2,919.26,876.28,42.98,Cash
6090,2059,4,2025-10-12 23:39:37,5,6,664.34,598.0,66.34,PayPal
6091,3900,1,2023-12-27 09:16:07,4,24,1006.27,827.54,178.73,Cash
6092,483,7,2023-04-14 17:25:44,2,3,118.04,110.67,7.37,PayPal
6093,892,3,2024-05-10 16:07:41,4,9,1013.1999999999999,925.65,87.55000000000001,Card
6094,3346,7,2025-01-21 19:16:43,3,4,201.47,199.60999999999999,1.86,PayPal
6095,2475,6,2023-03-04 22:20:20,1,4,664.04,630.84,33.2,Card
6096,2747,4,2024-05-14 01:43:37,5,38,1423.52,1350.1,73.42,Cash
6097,2126,4,2024-04-25 10:55:56,3,4,216.43,214.55,1.88,Card
6098,4757,9,2026-01-15 23:00:56,4,4,1297.64,1203.46,94.18,Cash
6099,4988,1,2025-03-27 07:40:50,3,4,266.15,245.89,20.26,PayPal
6100,1315,4,2025-12-01 03:16:20,2,3,393.54,355.35,38.19,Card
6101,2337,9,2026-02-04 10:07:20,4,4,1222.6,1205.0,17.6,Card
6102,4633,7,2023-09-07 05:47:11,5,20,674.24,674.24,0.0,PayPal
6103,4862,2,2024-05-14 23:28:06,4,8,1532.06,1514.02,18.04,Cash
6104,4910,10,2025-04-26 12:05:10,2,5,194.83,194.83,0.0,PayPal
6105,584,9,2023-04-18 00:19:14,5,8,415.03,369.57,45.46,Card
6106,767,6,2023-09-10 16:11:42,2,21,3664.2799999999997,3661.9900000000002,2.29,Card
6107,432,7,2024-07-28 11:26:21,3,4,253.88,244.49,9.39,Cash
6108,4059,2,2023-10-18 18:37:24,3,4,649.76,619.42,30.34,PayPal
6109,2647,4,2025-02-27 10:58:23,2,3,95.02,90.27,4.75,PayPal
6110,1140,8,2023-10-15 19:23:30,2,21,850.34,850.34,0.0,Cash
6111,3564,4,2025-05-23 09:50:55,1,1,24.56,24.56,0.0,Card
6112,185,1,2024-06-10 09:02:17,2,5,424.57,403.35,21.22,PayPal
6113,4050,6,2024-03-30 04:22:09,5,31,2146.13,1900.6699999999998,245.46,PayPal
6114,1638,1,2025-01-21 23:01:07,5,11,2437.81,2257.44,180.37,Cash
6115,2755,6,2024-03-20 21:50:29,1,1,999.87,999.87,0.0,PayPal
6116,3891,10,2024-07-16 17:29:10,5,14,724.27,695.6800000000001,28.59,Card
6117,1502,2,2024-09-15 15:08:16,2,3,260.56,258.15999999999997,2.4,Cash
6118,3339,3,2024-04-30 00:16:51,5,9,643.78,585.16,58.620000000000005,Cash
6119,1545,1,2024-07-27 23:35:49,4,14,4294.55,3949.4,345.15000000000003,Card
6120,440,5,2023-07-02 08:44:53,4,8,271.7,256.87,14.83,PayPal
6121,3764,9,2025-03-20 10:12:45,1,1,18.59,18.59,0.0,Card
6122,4219,6,2025-06-27 20:03:39,1,10,1036.9,933.21,103.69,Cash
6123,4258,10,2024-01-05 12:27:25,5,10,1071.22,1020.4200000000001,50.8,Card
6124,2173,10,2023-04-10 04:47:56,3,22,2170.6800000000003,2170.6800000000003,0.0,Card
6125,3733,9,2023-03-23 21:13:11,3,6,511.96000000000004,506.41,5.55,Cash
6126,1194,1,2025-05-15 22:05:34,1,1,190.96,133.67,57.29,Card
6127,1731,8,2023-08-14 18:50:56,5,14,1863.3600000000001,1700.75,162.60999999999999,Card
6128,3202,7,2023-08-16 15:11:41,2,11,199.44,162.9,36.54,Card
6129,75,4,2023-08-13 13:29:45,5,25,4008.1000000000004,3977.0,31.1,Card
6130,1353,1,2024-03-14 07:38:48,5,7,329.87,312.12,17.75,Card
6131,1158,7,2023-04-14 04:23:11,5,17,1110.93,1110.93,0.0,Cash
6132,2608,10,2023-04-18 00:06:04,1,1,40.05,40.05,0.0,Card
6133,1920,9,2023-11-30 19:25:57,3,5,325.46000000000004,319.82,5.64,PayPal
6134,202,4,2025-09-29 02:00:12,3,6,482.58000000000004,461.5,21.08,PayPal
6135,2754,6,2025-08-19 22:40:18,5,48,3034.9700000000003,3011.8,23.17,Card
6136,3467,8,2025-07-07 00:36:10,2,21,762.54,725.25,37.29,Cash
6137,1880,5,2025-05-16 12:55:13,4,7,699.03,649.52,49.51,PayPal
6138,487,6,2024-03-05 21:40:35,4,6,1007.29,816.38,190.91,Cash
6139,2048,10,2023-10-27 08:59:49,5,29,1843.5500000000002,1755.38,88.17,PayPal
6140,4890,9,2023-12-24 02:21:10,3,5,620.9100000000001,517.94,102.97,Cash
6141,2359,2,2023-08-07 12:58:08,1,1,101.29,101.29,0.0,Cash
6142,840,1,2023-11-01 18:02:23,2,7,555.03,555.03,0.0,Card
6143,851,1,2024-11-21 01:18:21,5,34,3165.64,2851.98,313.65999999999997,Card
6144,730,5,2023-09-11 09:16:24,1,1,482.28,434.05,48.23,Card
6145,2368,8,2024-05-04 01:51:41,2,13,574.5999999999999,574.5999999999999,0.0,PayPal
6146,3116,1,2023-04-06 18:26:16,3,3,156.36,148.54,7.82,PayPal
6147,4528,2,2023-04-08 07:41:55,1,1,51.55,41.24,10.31,Card
6148,4504,10,2025-08-29 08:21:10,2,4,88.66,88.66,0.0,Card
6149,4228,1,2025-08-24 00:57:51,2,4,532.88,532.88,0.0,Cash
6150,4055,8,2024-05-31 12:02:42,5,16,1544.8899999999999,1525.24,19.65,Cash
6151,1621,9,2023-05-08 08:38:06,2,21,845.0,797.46,47.54,Cash
6152,1404,5,2023-10-07 22:16:24,2,2,152.54,131.38,21.16,Cash
6153,146,3,2023-12-05 17:44:56,4,6,334.26,286.41,47.85,Card
6154,4263,1,2024-07-06 18:57:03,3,3,936.12,936.12,0.0,Card
6155,3387,6,2024-07-20 13:17:50,5,35,1880.0300000000002,1849.77,30.259999999999998,PayPal
6156,681,9,2025-12-01 19:06:22,2,21,1076.73,1044.79,31.94,Card
6157,3871,2,2024-03-18 02:23:12,5,18,3853.75,3732.3199999999997,121.43,Cash
6158,2236,10,2024-10-05 12:21:50,2,5,741.68,741.68,0.0,Card
6159,4938,8,2024-08-09 22:05:06,3,5,1494.1699999999998,1494.1699999999998,0.0,Card
6160,3594,10,2024-09-26 20:12:07,3,8,1610.92,1608.49,2.43,Cash
6161,4324,4,2024-08-25 01:28:32,3,4,258.78,245.06,13.719999999999999,Cash
6162,2656,5,2024-08-04 06:40:46,4,4,283.5,223.88,59.62,PayPal
6163,1178,4,2023-07-20 19:00:06,4,6,1200.69,1192.73,7.96,PayPal
6164,4549,7,2023-03-25 11:43:33,4,28,1997.41,1903.5700000000002,93.83999999999999,Cash
6165,4017,2,2023-12-29 17:32:59,2,2,125.85000000000001,125.85000000000001,0.0,Card
6166,128,6,2025-12-05 18:13:47,1,3,54.84,54.84,0.0,Card
6167,2564,5,2023-05-24 01:13:08,5,44,1691.42,1265.04,426.38,Cash
6168,411,6,2024-01-02 13:38:31,5,8,1529.91,1458.95,70.96,PayPal
6169,2219,5,2023-10-19 21:13:04,1,3,514.83,514.83,0.0,Cash
6170,4540,2,2024-01-29 23:17:22,2,3,2172.6600000000003,2172.6600000000003,0.0,Cash
6171,1801,1,2023-09-08 17:24:20,3,6,850.2,644.46,205.74,PayPal
6172,2873,6,2023-12-04 09:37:08,4,48,16337.449999999999,15703.130000000001,634.32,Cash
6173,2764,2,2025-07-23 18:38:25,2,4,199.23,172.72,26.51,Cash
6174,1342,4,2025-05-23 06:10:09,4,26,2584.1600000000003,2456.38,127.78,PayPal
6175,2172,3,2024-06-01 12:07:56,5,13,1354.81,1261.44,93.37,Card
6176,814,1,2026-01-12 12:44:38,3,4,395.83,384.87,10.96,Cash
6177,1413,8,2023-07-08 00:39:16,4,8,1211.8500000000001,1211.2,0.65,Card
6178,3377,1,2025-05-16 03:36:51,2,2,102.58,100.44999999999999,2.13,Cash
6179,3201,2,2025-07-31 06:24:28,1,1,190.96,190.96,0.0,Cash
6180,1213,4,2025-07-22 21:00:49,1,1,13.06,10.45,2.61,Card
6181,4216,2,2024-07-07 12:17:49,2,2,1127.28,1062.01,65.27,PayPal
6182,3864,1,2023-04-14 16:33:13,1,2,202.58,202.58,0.0,Cash
6183,1519,8,2025-04-14 23:56:29,1,1,60.29,60.29,0.0,Card
6184,4876,6,2023-11-08 00:53:54,1,1,52.0,41.6,10.4,PayPal
6185,1246,10,2025-12-23 14:49:29,4,5,257.47,257.47,0.0,PayPal
6186,2374,6,2024-10-07 14:18:53,1,1,930.98,837.88,93.1,Card
6187,4852,8,2023-12-21 19:39:08,2,4,1504.61,1218.34,286.27,Card
6188,2009,5,2023-10-07 18:49:37,5,25,2362.65,2362.65,0.0,PayPal
6189,1071,7,2024-10-18 15:42:26,5,26,10164.729999999998,10070.94,93.78999999999999,PayPal
6190,4678,7,2023-09-05 23:53:55,4,11,821.08,753.3199999999999,67.76,Card
6191,1561,7,2025-03-17 17:41:42,5,7,747.11,707.33,39.78,Card
6192,675,5,2024-11-14 10:35:41,2,2,348.6,294.53,54.07,Cash
6193,3713,3,2024-01-06 10:40:20,2,7,341.2,314.56,26.64,Cash
6194,1577,6,2024-12-04 00:46:30,3,5,1275.0700000000002,1229.46,45.61,Cash
6195,4704,8,2025-08-30 16:54:07,1,1,33.98,33.98,0.0,Card
6196,1975,10,2025-06-20 07:07:58,4,10,764.5,662.7399999999999,101.75999999999999,PayPal
6197,737,9,2026-01-05 00:13:53,3,8,1397.71,1391.9699999999998,5.74,Card
6198,1061,2,2024-12-13 14:02:56,2,3,920.0,920.0,0.0,PayPal
6199,3600,9,2025-10-28 01:06:09,1,3,180.87,180.87,0.0,Card
6200,3086,2,2023-05-06 05:40:30,1,5,54.050000000000004,54.05,0.0,PayPal
6201,3229,1,2018-04-20 22:02:58,5,26,656.51,567.0,89.51,Card
6202,4657,7,2025-04-21 18:23:57,1,2,336.76,336.76,0.0,Cash
6203,3786,5,2026-02-08 10:55:23,2,3,1063.52,1063.52,0.0,PayPal
6204,966,6,2024-07-29 09:15:00,2,21,976.94,931.0600000000001,45.88,Card
6205,1531,8,2025-06-17 05:10:31,1,6,369.06,295.25,73.81,Card
6206,4108,3,2023-09-07 19:34:57,5,8,1483.31,1461.75,21.560000000000002,Cash
6207,3473,3,2025-04-09 01:32:21,5,7,2185.61,2068.71,116.89999999999999,Card
6208,72,9,2023-06-21 03:21:25,4,6,246.55,241.53,5.02,Card
6209,2147,8,2025-05-20 23:37:11,4,8,1536.81,1497.24,39.57,Card
6210,4933,10,2023-12-04 14:56:43,2,4,1388.8,992.13,396.67,Card
6211,2732,4,2024-10-09 15:56:47,4,27,782.3,660.14,122.16,Card
6212,4084,9,2024-10-29 22:16:25,3,27,1850.3200000000002,1603.8899999999999,246.43,PayPal
6213,194,3,2024-01-30 03:44:35,4,4,347.96999999999997,313.47,34.5,PayPal
6214,1134,4,2025-06-14 17:45:47,2,7,4417.38,3987.63,429.75,Cash
6215,1872,1,2023-11-05 16:11:33,5,26,763.0600000000001,756.29,6.7700000000000005,Cash
6216,4682,9,2024-09-24 13:17:53,1,10,3863.8999999999996,3863.9,0.0,Cash
6217,863,4,2023-03-25 17:32:50,1,20,1767.0,1767.0,0.0,Cash
