Order_ID,Customer_ID,Product_ID,Store_ID,Order_Date,Quantity,Discount,Payment_Method,Return_Flag
6026,242,39,10,2024-08-29 07:21:32,3,0.0,PayPal,0
6026,242,4,10,2024-08-29 07:21:32,3,0.0,PayPal,0
6027,449,63,9,2025-01-15 05:21:29,1,0.0,PayPal,0
6027,449,79,9,2025-01-15 05:21:29,4,0.2,PayPal,0
6027,449,2,9,2025-01-15 05:21:29,1,0.0,PayPal,0
6028,4500,15,4,2025-04-27 07:32:51,1,0.05,Card,0
6028,4500,77,4,2025-04-27 07:32:51,1,0.05,Card,0
6028,4500,37,4,2025-04-27 07:32:51,4,0.0,Card,0
6028,4500,17,4,2025-04-27 07:32:51,1,0.0,Card,0
6029,185,19,6,2025-07-05 01:15:41,20,0.0,PayPal,0
6029,185,36,6,2025-07-05 01:15:41,1,,PayPal,0
6029,185,37,6,2025-07-05 01:15:41,10,0.0,PayPal,0
6029,185,39,6,2025-07-05 01:15:41,1,0.0,PayPal,0
6029,185,30,6,2025-07-05 01:15:41,1,0.0,PayPal,0
6030,1716,77,6,2025-01-17 13:29:41,2,0.0,Cash,0
6030,1716,94,6,2025-01-17 13:29:41,2,0.05,Cash,0
6030,1716,55,6,2025-01-17 13:29:41,3,0.0,Cash,0
6031,3530,80,1,2025-12-21 03:37:12,1,0.05,Card,0
6031,3530,18,1,2025-12-21 03:37:12,3,0.0,Card,0
6032,2322,77,2,2025-09-20 22:17:14,1,0.0,PayPal,0
6032,2322,78,2,2025-09-20 22:17:14,1,0.0,PayPal,0
6033,2922,82,9,2025-11-09 09:37:24,2,0.0,PayPal,0
6033,2922,22,9,2025-11-09 09:37:24,1,0.2,PayPal,0
6033,2922,66,9,2025-11-09 09:37:24,1,0.0,PayPal,0
6033,2922,75,9,2025-11-09 09:37:24,1,0.0,PayPal,0
6034,2026,82,3,2024-03-02 04:37:51,1,0.0,Card,1
6034,2026,94,3,2024-03-02 04:37:51,20,0.3,Card,1
6034,2026,16,3,2024-03-02 04:37:51,3,0.0,Card,1
6034,2026,67,3,2024-03-02 04:37:51,1,0.05,Card,1
6035,939,45,1,2024-04-07 22:11:18,1,,Cash,0
6035,939,41,1,2024-04-07 22:11:18,20,0.0,Cash,0
6035,939,84,1,2024-04-07 22:11:18,3,0.0,Cash,0
6035,939,41,1,2024-04-07 22:11:18,20,0.0,Cash,0
6036,1288,12,6,2023-12-13 07:23:53,3,0.0,Cash,0
6036,1288,27,6,2023-12-13 07:23:53,2,,Cash,0
6036,1288,15,6,2023-12-13 07:23:53,2,0.3,Cash,0
6036,1288,69,6,2023-12-13 07:23:53,20,0.05,Cash,0
6037,4947,64,5,2023-10-29 23:46:28,2,0.2,Cash,1
6037,4947,86,5,2023-10-29 23:46:28,1,0.0,Cash,1
6037,4947,1,5,2023-10-29 23:46:28,4,0.0,Cash,1
6037,4947,5,5,2023-10-29 23:46:28,2,0.05,Cash,1
6038,2790,74,6,2024-07-13 03:07:11,10,0.0,Card,0
6038,2790,37,6,2024-07-13 03:07:11,1,0.0,Card,0
6038,2790,79,6,2024-07-13 03:07:11,10,0.0,Card,0
6038,2790,77,6,2024-07-13 03:07:11,1,0.05,Card,0
6039,3915,24,2,2024-07-21 13:30:15,1,,Cash,0
6039,3915,5,2,2024-07-21 13:30:15,3,0.0,Cash,0
6039,3915,50,2,2024-07-21 13:30:15,2,0.0,Cash,0
6040,2887,28,9,2024-07-17 13:14:29,1,,Card,0
6040,2887,8,9,2024-07-17 13:14:29,20,0.0,Card,0
6041,2215,62,9,2025-09-29 17:05:51,1,0.3,Cash,0
6041,2215,24,9,2025-09-29 17:05:51,5,0.05,Cash,0
6041,2215,12,9,2025-09-29 17:05:51,2,0.0,Cash,0
6042,4402,41,4,2025-05-30 23:57:52,1,0.1,PayPal,0
6042,4402,67,4,2025-05-30 23:57:52,10,0.0,PayPal,0
6042,4402,81,4,2025-05-30 23:57:52,1,0.0,PayPal,0
6042,4402,67,4,2025-05-30 23:57:52,1,0.2,PayPal,0
6043,3907,88,7,2026-02-13 14:04:23,4,0.2,PayPal,0
6043,3907,51,7,2026-02-13 14:04:23,3,0.1,PayPal,0
6044,2231,17,10,2024-03-08 23:23:59,1,0.2,Card,0
6044,2231,72,10,2024-03-08 23:23:59,3,0.0,Card,0
6044,2231,22,10,2024-03-08 23:23:59,4,0.0,Card,0
6045,3307,82,8,2025-01-13 12:38:30,2,0.0,Cash,0
6045,3307,76,8,2025-01-13 12:38:30,2,0.0,Cash,0
6046,4594,43,6,2023-07-30 14:30:08,1,0.1,Card,0
6046,4594,72,6,2023-07-30 14:30:08,2,0.05,Card,0
6047,2139,74,4,2026-01-22 23:03:16,1,0.1,Cash,0
6047,2139,26,4,2026-01-22 23:03:16,3,0.2,Cash,0
6047,2139,85,4,2026-01-22 23:03:16,4,0.2,Cash,0
6047,2139,27,4,2026-01-22 23:03:16,3,0.0,Cash,0
6047,2139,68,4,2026-01-22 23:03:16,4,0.1,Cash,0
6048,294,68,4,2025-03-12 03:43:32,1,0.05,PayPal,0
6049,5000,55,9,2025-02-23 08:47:31,20,0.05,Cash,0
6049,5000,6,9,2025-02-23 08:47:31,2,0.0,Cash,0
6050,3456,19,5,2025-03-01 13:51:40,1,0.0,Card,0
6051,3082,64,9,2025-11-20 18:25:29,2,0.0,Card,0
6051,3082,58,9,2025-11-20 18:25:29,4,0.0,Card,0
6051,3082,97,9,2025-11-20 18:25:29,1,0.0,Card,0
6051,3082,54,9,2025-11-20 18:25:29,1,0.05,Card,0
6052,1077,25,10,2023-11-21 02:05:12,4,0.2,PayPal,0
6052,1077,2,10,2023-11-21 02:05:12,10,0.0,PayPal,0
6052,1077,1,10,2023-11-21 02:05:12,10,0.05,PayPal,0
6052,1077,53,10,2023-11-21 02:05:12,1,0.05,PayPal,0
6052,1077,3,10,2023-11-21 02:05:12,2,0.0,PayPal,0
6053,1643,75,10,2023-02-24 01:47:44,3,0.3,Cash,0
6053,1643,57,10,2023-02-24 01:47:44,2,0.2,Cash,0
6054,2508,48,9,2024-12-30 15:39:06,2,0.05,Cash,0
6054,2508,62,9,2024-12-30 15:39:06,3,0.0,Cash,0
6054,2508,10,9,2024-12-30 15:39:06,4,0.0,Cash,0
6054,2508,6,9,2024-12-30 15:39:06,1,0.0,Cash,0
6054,2508,22,9,2024-12-30 15:39:06,1,0.0,Cash,0
6055,1234,49,7,2025-10-10 18:31:10,1,0.0,Card,0
6055,1234,35,7,2025-10-10 18:31:10,1,0.0,Card,0
6055,1234,57,7,2025-10-10 18:31:10,2,0.2,Card,0
6055,1234,8,7,2025-10-10 18:31:10,1,0.2,Card,0
6056,4216,34,9,2024-07-29 10:09:10,1,0.0,PayPal,0
6056,4216,25,9,2024-07-29 10:09:10,1,0.0,PayPal,0
6056,4216,66,9,2024-07-29 10:09:10,1,0.05,PayPal,0
6057,63,29,1,2025-11-01 16:23:11,1,0.2,Cash,0
6057,63,14,1,2025-11-01 16:23:11,20,0.1,Cash,0
6057,63,84,1,2025-11-01 16:23:11,1,0.05,Cash,0
6058,3849,64,7,2025-12-31 10:03:36,2,0.05,PayPal,0
6058,3849,61,7,2025-12-31 10:03:36,1,0.0,PayPal,0
6058,3849,86,7,2025-12-31 10:03:36,2,0.05,PayPal,0
6058,3849,49,7,2025-12-31 10:03:36,2,0.0,PayPal,0
6059,1918,33,1,2023-11-01 19:15:50,2,0.3,Card,0
6059,1918,48,1,2023-11-01 19:15:50,1,0.0,Card,0
6060,1707,31,4,2024-01-23 00:20:52,2,0.1,Card,0
6060,1707,67,4,2024-01-23 00:20:52,20,0.0,Card,0
6060,1707,38,4,2024-01-23 00:20:52,3,0.1,Card,0
6061,2081,8,6,2023-04-02 01:37:21,3,0.1,Cash,0
6061,2081,80,6,2023-04-02 01:37:21,1,0.05,Cash,0
6061,2081,97,6,2023-04-02 01:37:21,1,0.3,Cash,0
6061,2081,40,6,2023-04-02 01:37:21,10,0.3,Cash,0
6061,2081,23,6,2023-04-02 01:37:21,1,0.0,Cash,0
6062,2362,87,5,2024-10-11 03:08:39,1,0.0,Cash,0
6062,2362,55,5,2024-10-11 03:08:39,3,0.1,Cash,0
6062,2362,81,5,2024-10-11 03:08:39,2,0.0,Cash,0
6062,2362,26,5,2024-10-11 03:08:39,3,0.0,Cash,0
6062,2362,65,5,2024-10-11 03:08:39,1,0.0,Cash,0
6063,3611,99,1,2023-08-08 12:45:13,2,0.1,PayPal,0
6064,1438,73,3,2024-06-29 04:33:08,1,0.0,Card,1
6064,1438,28,3,2024-06-29 04:33:08,20,,Card,1
6064,1438,67,3,2024-06-29 04:33:08,1,0.0,Card,1
6064,1438,82,3,2024-06-29 04:33:08,1,0.0,Card,1
6064,1438,26,3,2024-06-29 04:33:08,2,0.0,Card,1
6065,3446,79,9,2026-01-07 22:06:51,4,0.05,Cash,0
6065,3446,89,9,2026-01-07 22:06:51,1,0.2,Cash,0
6065,3446,69,9,2026-01-07 22:06:51,10,0.0,Cash,0
6065,3446,80,9,2026-01-07 22:06:51,20,0.0,Cash,0
6066,1594,3,1,2025-06-03 04:53:26,2,0.0,Cash,0
6067,648,49,10,2025-07-24 12:48:18,3,0.0,Cash,0
6067,648,88,10,2025-07-24 12:48:18,1,0.05,Cash,0
6067,648,82,10,2025-07-24 12:48:18,1,0.1,Cash,0
6067,648,23,10,2025-07-24 12:48:18,1,0.05,Cash,0
6067,648,14,10,2025-07-24 12:48:18,5,0.0,Cash,0
6068,650,84,4,2025-10-30 01:51:37,10,0.0,PayPal,0
6068,650,69,4,2025-10-30 01:51:37,1,0.2,PayPal,0
6069,2949,73,6,2023-06-20 00:22:04,1,0.0,Cash,0
6069,2949,34,6,2023-06-20 00:22:04,10,0.05,Cash,0
6069,2949,14,6,2023-06-20 00:22:04,1,0.0,Cash,0
6069,2949,51,6,2023-06-20 00:22:04,2,,Cash,0
6070,763,87,4,2024-03-16 19:57:39,1,0.2,Cash,1
6070,763,35,4,2024-03-16 19:57:39,1,0.05,Cash,1
6070,763,28,4,2024-03-16 19:57:39,4,,Cash,1
6071,2291,41,6,2024-06-20 15:15:41,1,0.0,Cash,0
6071,2291,59,6,2024-06-20 15:15:41,2,0.1,Cash,0
6071,2291,36,6,2024-06-20 15:15:41,1,0.1,Cash,0
6071,2291,28,6,2024-06-20 15:15:41,5,0.0,Cash,0
6072,4450,21,9,2023-10-06 22:19:25,1,0.0,Cash,0
6072,4450,59,9,2023-10-06 22:19:25,1,0.1,Cash,0
6072,4450,81,9,2023-10-06 22:19:25,10,0.0,Cash,0
6073,1200,73,10,2023-11-26 21:13:38,2,0.05,Cash,0
6073,1200,1,10,2023-11-26 21:13:38,1,0.0,Cash,0
6073,1200,99,10,2023-11-26 21:13:38,1,0.2,Cash,0
6073,1200,81,10,2023-11-26 21:13:38,1,0.0,Cash,0
6074,3105,55,4,2025-03-27 06:59:21,20,0.0,Card,0
6074,3105,21,4,2025-03-27 06:59:21,1,0.05,Card,0
6075,2908,18,6,2024-01-31 21:23:27,1,0.0,PayPal,0
6075,2908,89,6,2024-01-31 21:23:27,1,0.1,PayPal,0
6075,2908,87,6,2024-01-31 21:23:27,1,0.0,PayPal,0
6075,2908,58,6,2024-01-31 21:23:27,4,0.0,PayPal,0
6075,2908,55,6,2024-01-31 21:23:27,3,0.05,PayPal,0
6076,2158,2,4,2025-07-28 07:11:55,1,0.0,Cash,0
6076,2158,76,4,2025-07-28 07:11:55,2,0.1,Cash,0
6076,2158,66,4,2025-07-28 07:11:55,2,0.0,Cash,0
6076,2158,51,4,2025-07-28 07:11:55,2,0.3,Cash,0
6076,2158,18,4,2025-07-28 07:11:55,1,0.0,Cash,0
6077,1623,39,8,2023-07-26 09:38:35,1,0.1,Card,0
6078,4044,9,10,2023-04-20 02:15:11,10,0.2,Card,0
6078,4044,84,10,2023-04-20 02:15:11,3,0.0,Card,0
6078,4044,66,10,2023-04-20 02:15:11,1,0.0,Card,0
6078,4044,10,10,2023-04-20 02:15:11,1,0.05,Card,0
6078,4044,45,10,2023-04-20 02:15:11,1,0.0,Card,0
6079,4646,61,8,2025-07-24 15:11:13,2,0.3,PayPal,0
6079,4646,4,8,2025-07-24 15:11:13,5,,PayPal,0
6079,4646,18,8,2025-07-24 15:11:13,1,0.0,PayPal,0
6079,4646,25,8,2025-07-24 15:11:13,1,0.0,PayPal,0
6080,4617,1,1,2024-08-16 00:38:34,1,0.3,Cash,0
6080,4617,85,1,2024-08-16 00:38:34,10,0.0,Cash,0
6080,4617,75,1,2024-08-16 00:38:34,1,0.0,Cash,0
6080,4617,30,1,2024-08-16 00:38:34,3,0.0,Cash,0
6081,3823,93,5,2024-03-06 02:37:48,5,0.2,PayPal,0
6081,3823,12,5,2024-03-06 02:37:48,1,0.0,PayPal,0
6082,4857,61,7,2025-10-04 09:14:49,1,0.1,Card,0
6082,4857,64,7,2025-10-04 09:14:49,1,0.1,Card,0
6083,2749,92,7,2023-03-23 04:10:54,2,0.0,Cash,0
6083,2749,35,7,2023-03-23 04:10:54,1,0.3,Cash,0
6083,2749,57,7,2023-03-23 04:10:54,2,0.0,Cash,0
6083,2749,25,7,2023-03-23 04:10:54,20,0.0,Cash,0
6083,2749,85,7,2023-03-23 04:10:54,4,0.1,Cash,0
6084,3821,36,4,2025-07-12 12:21:14,1,0.0,Card,0
6084,3821,20,4,2025-07-12 12:21:14,2,0.0,Card,0
6084,3821,27,4,2025-07-12 12:21:14,1,,Card,0
6084,3821,91,4,2025-07-12 12:21:14,1,0.05,Card,0
6085,717,94,9,2023-10-14 00:10:55,2,0.2,Card,0
6085,717,30,9,2023-10-14 00:10:55,1,0.0,Card,0
6085,717,53,9,2023-10-14 00:10:55,10,0.2,Card,0
6085,717,75,9,2023-10-14 00:10:55,1,0.0,Card,0
6085,717,26,9,2023-10-14 00:10:55,1,0.0,Card,0
6086,4260,38,10,2024-12-02 08:10:52,2,0.0,Card,0
6086,4260,48,10,2024-12-02 08:10:52,1,0.0,Card,0
6086,4260,68,10,2024-12-02 08:10:52,3,0.0,Card,0
6087,3449,12,3,2023-03-12 17:44:45,1,0.0,Card,0
6087,3449,80,3,2023-03-12 17:44:45,1,0.1,Card,0
6087,3449,72,3,2023-03-12 17:44:45,2,0.0,Card,0
6087,3449,19,3,2023-03-12 17:44:45,1,0.0,Card,0
6087,3449,35,3,2023-03-12 17:44:45,2,0.1,Card,0
6088,3090,73,7,2026-02-12 21:06:51,1,0.3,Card,0
6088,3090,91,7,2026-02-12 21:06:51,1,0.1,Card,0
6088,3090,3,7,2026-02-12 21:06:51,3,0.05,Card,0
6088,3090,5,7,2026-02-12 21:06:51,1,0.2,Card,0
6088,3090,66,7,2026-02-12 21:06:51,2,0.2,Card,0
6089,4707,26,5,2024-09-09 18:03:15,1,0.0,Cash,0
6089,4707,82,5,2024-09-09 18:03:15,1,0.05,Cash,0
6090,2059,37,4,2025-10-12 23:39:37,1,0.2,PayPal,1
6090,2059,57,4,2025-10-12 23:39:37,2,0.0,PayPal,1
6090,2059,30,4,2025-10-12 23:39:37,1,0.0,PayPal,1
6090,2059,8,4,2025-10-12 23:39:37,1,0.2,PayPal,1
6090,2059,31,4,2025-10-12 23:39:37,1,0.05,PayPal,1
6091,3900,77,1,2023-12-27 09:16:07,1,0.0,Cash,0
6091,3900,72,1,2023-12-27 09:16:07,20,0.2,Cash,0
6091,3900,62,1,2023-12-27 09:16:07,2,0.0,Cash,0
6091,3900,99,1,2023-12-27 09:16:07,1,0.1,Cash,0
6092,483,94,7,2023-04-14 17:25:44,1,0.3,PayPal,0
6092,483,35,7,2023-04-14 17:25:44,2,0.0,PayPal,0
6093,892,2,3,2024-05-10 16:07:41,1,0.0,Card,0
6093,892,98,3,2024-05-10 16:07:41,2,0.1,Card,0
6093,892,5,3,2024-05-10 16:07:41,3,0.2,Card,0
6093,892,70,3,2024-05-10 16:07:41,3,0.0,Card,0
6094,3346,65,7,2025-01-21 19:16:43,1,0.0,PayPal,0
6094,3346,47,7,2025-01-21 19:16:43,1,0.1,PayPal,0
6094,3346,96,7,2025-01-21 19:16:43,2,0.0,PayPal,0
6095,2475,13,6,2023-03-04 22:20:20,4,0.05,Card,0
6096,2747,18,4,2024-05-14 01:43:37,2,0.1,Cash,0
6096,2747,67,4,2024-05-14 01:43:37,10,0.1,Cash,0
6096,2747,97,4,2024-05-14 01:43:37,2,0.2,Cash,0
6096,2747,53,4,2024-05-14 01:43:37,4,0.05,Cash,0
6096,2747,94,4,2024-05-14 01:43:37,20,0.0,Cash,0
6097,2126,26,4,2024-04-25 10:55:56,2,0.0,Card,0
6097,2126,79,4,2024-04-25 10:55:56,1,0.05,Card,0
6097,2126,66,4,2024-04-25 10:55:56,1,,Card,0
6098,4757,79,9,2026-01-15 23:00:56,1,0.1,Cash,0
6098,4757,82,9,2026-01-15 23:00:56,1,0.1,Cash,0
6098,4757,91,9,2026-01-15 23:00:56,1,0.1,Cash,0
6098,4757,61,9,2026-01-15 23:00:56,1,0.0,Cash,0
6099,4988,12,1,2025-03-27 07:40:50,2,0.0,PayPal,0
6099,4988,52,1,2025-03-27 07:40:50,1,0.2,PayPal,0
6099,4988,87,1,2025-03-27 07:40:50,1,0.0,PayPal,0
6100,1315,55,4,2025-12-01 03:16:20,1,0.2,Card,0
6100,1315,52,4,2025-12-01 03:16:20,2,0.0,Card,0
6101,2337,65,9,2026-02-04 10:07:20,1,0.05,Card,0
6101,2337,78,9,2026-02-04 10:07:20,1,0.0,Card,0
6101,2337,94,9,2026-02-04 10:07:20,1,0.2,Card,0
6101,2337,10,9,2026-02-04 10:07:20,1,0.1,Card,0
6102,4633,44,7,2023-09-07 05:47:11,5,0.0,PayPal,0
6102,4633,85,7,2023-09-07 05:47:11,10,,PayPal,0
6102,4633,7,7,2023-09-07 05:47:11,1,0.0,PayPal,0
6102,4633,26,7,2023-09-07 05:47:11,1,0.0,PayPal,0
6102,4633,32,7,2023-09-07 05:47:11,3,0.0,PayPal,0
6103,4862,45,2,2024-05-14 23:28:06,1,0.0,Cash,0
6103,4862,48,2,2024-05-14 23:28:06,1,0.05,Cash,0
6103,4862,30,2,2024-05-14 23:28:06,4,0.0,Cash,0
6103,4862,12,2,2024-05-14 23:28:06,2,0.0,Cash,0
6104,4910,87,10,2025-04-26 12:05:10,4,0.0,PayPal,0
6104,4910,98,10,2025-04-26 12:05:10,1,0.0,PayPal,0
6105,584,95,9,2023-04-18 00:19:14,1,0.3,Card,0
6105,584,45,9,2023-04-18 00:19:14,2,0.2,Card,0
6105,584,15,9,2023-04-18 00:19:14,1,0.0,Card,0
6105,584,57,9,2023-04-18 00:19:14,3,0.0,Card,0
6105,584,11,9,2023-04-18 00:19:14,1,0.3,Card,0
6106,767,20,6,2023-09-10 16:11:42,1,0.05,Card,0
6106,767,15,6,2023-09-10 16:11:42,20,,Card,0
6107,432,3,7,2024-07-28 11:26:21,1,0.1,Cash,0
6107,432,69,7,2024-07-28 11:26:21,1,0.2,Cash,0
6107,432,59,7,2024-07-28 11:26:21,2,0.0,Cash,0
6108,4059,37,2,2023-10-18 18:37:24,2,0.1,PayPal,0
6108,4059,13,2,2023-10-18 18:37:24,1,0.0,PayPal,0
6108,4059,48,2,2023-10-18 18:37:24,1,0.05,PayPal,0
6109,2647,84,4,2025-02-27 10:58:23,2,0.05,PayPal,0
6109,2647,93,4,2025-02-27 10:58:23,1,0.05,PayPal,0
6110,1140,89,8,2023-10-15 19:23:30,20,0.0,Cash,0
6110,1140,35,8,2023-10-15 19:23:30,1,0.0,Cash,0
6111,3564,94,4,2025-05-23 09:50:55,1,,Card,0
6112,185,56,1,2024-06-10 09:02:17,1,0.05,PayPal,0
6112,185,38,1,2024-06-10 09:02:17,4,0.05,PayPal,0
6113,4050,49,6,2024-03-30 04:22:09,1,0.0,PayPal,0
6113,4050,96,6,2024-03-30 04:22:09,1,0.2,PayPal,0
6113,4050,13,6,2024-03-30 04:22:09,4,0.0,PayPal,0
6113,4050,12,6,2024-03-30 04:22:09,20,0.2,PayPal,0
6113,4050,75,6,2024-03-30 04:22:09,5,0.0,PayPal,0
6114,1638,97,1,2025-01-21 23:01:07,1,0.0,Cash,0
6114,1638,84,1,2025-01-21 23:01:07,1,0.0,Cash,0
6114,1638,87,1,2025-01-21 23:01:07,1,0.0,Cash,0
6114,1638,40,1,2025-01-21 23:01:07,3,0.0,Cash,0
6114,1638,48,1,2025-01-21 23:01:07,5,0.1,Cash,0
6115,2755,78,6,2024-03-20 21:50:29,1,0.0,PayPal,0
6116,3891,10,10,2024-07-16 17:29:10,1,0.0,Card,0
6116,3891,66,10,2024-07-16 17:29:10,2,0.2,Card,0
6116,3891,77,10,2024-07-16 17:29:10,5,0.0,Card,0
6116,3891,14,10,2024-07-16 17:29:10,5,0.0,Card,0
6116,3891,38,10,2024-07-16 17:29:10,1,0.05,Card,0
6117,1502,11,2,2024-09-15 15:08:16,1,0.1,Cash,0
6117,1502,71,2,2024-09-15 15:08:16,2,0.0,Cash,0
6118,3339,67,3,2024-04-30 00:16:51,2,0.1,Cash,0
6118,3339,35,3,2024-04-30 00:16:51,1,0.2,Cash,0
6118,3339,79,3,2024-04-30 00:16:51,2,0.3,Cash,0
6118,3339,41,3,2024-04-30 00:16:51,3,0.1,Cash,0
6118,3339,8,3,2024-04-30 00:16:51,1,0.0,Cash,0
6119,1545,22,1,2024-07-27 23:35:49,10,0.1,Card,0
6119,1545,49,1,2024-07-27 23:35:49,2,0.0,Card,0
6119,1545,42,1,2024-07-27 23:35:49,1,0.0,Card,0
6119,1545,58,1,2024-07-27 23:35:49,1,0.05,Card,0
6120,440,62,5,2023-07-02 08:44:53,1,0.1,PayPal,0
6120,440,56,5,2023-07-02 08:44:53,2,0.0,PayPal,0
6120,440,69,5,2023-07-02 08:44:53,3,0.0,PayPal,0
6120,440,50,5,2023-07-02 08:44:53,2,0.1,PayPal,0
6121,3764,47,9,2025-03-20 10:12:45,1,,Card,0
6122,4219,46,6,2025-06-27 20:03:39,10,0.1,Cash,0
6123,4258,87,10,2024-01-05 12:27:25,1,0.2,Card,0
6123,4258,5,10,2024-01-05 12:27:25,2,0.05,Card,0
6123,4258,3,10,2024-01-05 12:27:25,2,0.0,Card,0
6123,4258,58,10,2024-01-05 12:27:25,1,0.05,Card,0
6123,4258,28,10,2024-01-05 12:27:25,4,0.0,Card,0
6124,2173,40,10,2023-04-10 04:47:56,10,0.0,Card,0
6124,2173,56,10,2023-04-10 04:47:56,2,0.0,Card,0
6124,2173,68,10,2023-04-10 04:47:56,10,0.0,Card,0
6125,3733,75,9,2023-03-23 21:13:11,1,,Cash,0
6125,3733,10,9,2023-03-23 21:13:11,1,0.1,Cash,0
6125,3733,53,9,2023-03-23 21:13:11,4,0.0,Cash,0
6126,1194,55,1,2025-05-15 22:05:34,1,0.3,Card,0
6127,1731,40,8,2023-08-14 18:50:56,3,0.2,Card,0
6127,1731,4,8,2023-08-14 18:50:56,3,0.0,Card,0
6127,1731,94,8,2023-08-14 18:50:56,5,0.0,Card,0
6127,1731,100,8,2023-08-14 18:50:56,2,0.05,Card,0
6127,1731,74,8,2023-08-14 18:50:56,1,0.05,Card,0
6128,3202,98,7,2023-08-16 15:11:41,10,0.2,Card,0
6128,3202,28,7,2023-08-16 15:11:41,1,0.0,Card,0
6129,75,48,4,2023-08-13 13:29:45,1,0.0,Card,0
6129,75,95,4,2023-08-13 13:29:45,2,0.2,Card,0
6129,75,45,4,2023-08-13 13:29:45,1,0.1,Card,0
6129,75,80,4,2023-08-13 13:29:45,20,0.0,Card,0
6129,75,16,4,2023-08-13 13:29:45,1,0.0,Card,0
6130,1353,66,1,2024-03-14 07:38:48,1,0.0,Card,0
6130,1353,94,1,2024-03-14 07:38:48,2,0.0,Card,0
6130,1353,75,1,2024-03-14 07:38:48,1,0.0,Card,0
6130,1353,95,1,2024-03-14 07:38:48,2,0.05,Card,0
6130,1353,73,1,2024-03-14 07:38:48,1,0.2,Card,0
6131,1158,9,7,2023-04-14 04:23:11,10,0.0,Cash,0
6131,1158,7,7,2023-04-14 04:23:11,3,0.0,Cash,0
6131,1158,83,7,2023-04-14 04:23:11,2,0.0,Cash,0
6131,1158,32,7,2023-04-14 04:23:11,1,0.0,Cash,0
6131,1158,26,7,2023-04-14 04:23:11,1,0.0,Cash,0
6132,2608,63,10,2023-04-18 00:06:04,1,,Card,0
6133,1920,79,9,2023-11-30 19:25:57,3,0.05,PayPal,1
6133,1920,35,9,2023-11-30 19:25:57,1,0.0,PayPal,1
6133,1920,13,9,2023-11-30 19:25:57,1,,PayPal,1
6134,202,83,4,2025-09-29 02:00:12,1,0.1,PayPal,0
6134,202,37,4,2025-09-29 02:00:12,4,0.0,PayPal,0
6134,202,32,4,2025-09-29 02:00:12,1,0.05,PayPal,0
6135,2754,93,6,2025-08-19 22:40:18,3,0.0,Card,0
6135,2754,10,6,2025-08-19 22:40:18,5,0.05,Card,0
6135,2754,47,6,2025-08-19 22:40:18,10,0.05,Card,0
6135,2754,85,6,2025-08-19 22:40:18,10,0.0,Card,0
6135,2754,60,6,2025-08-19 22:40:18,20,0.0,Card,0
6136,3467,86,8,2025-07-07 00:36:10,20,0.05,Cash,0
6136,3467,28,8,2025-07-07 00:36:10,1,0.0,Cash,0
6137,1880,30,5,2025-05-16 12:55:13,1,0.0,PayPal,0
6137,1880,81,5,2025-05-16 12:55:13,3,0.0,PayPal,0
6137,1880,26,5,2025-05-16 12:55:13,2,0.2,PayPal,0
6137,1880,36,5,2025-05-16 12:55:13,1,0.1,PayPal,0
6138,487,86,6,2024-03-05 21:40:35,2,0.3,Cash,0
6138,487,5,6,2024-03-05 21:40:35,1,0.1,Cash,0
6138,487,42,6,2024-03-05 21:40:35,2,0.2,Cash,0
6138,487,96,6,2024-03-05 21:40:35,1,0.0,Cash,0
6139,2048,23,10,2023-10-27 08:59:49,20,0.0,PayPal,0
6139,2048,58,10,2023-10-27 08:59:49,1,0.1,PayPal,0
6139,2048,45,10,2023-10-27 08:59:49,1,0.05,PayPal,0
6139,2048,26,10,2023-10-27 08:59:49,5,0.1,PayPal,0
6139,2048,20,10,2023-10-27 08:59:49,2,0.0,PayPal,0
6140,4890,35,9,2023-12-24 02:21:10,1,0.0,Cash,0
6140,4890,80,9,2023-12-24 02:21:10,3,0.2,Cash,0
6140,4890,66,9,2023-12-24 02:21:10,1,0.0,Cash,0
6141,2359,52,2,2023-08-07 12:58:08,1,0.0,Cash,0
6142,840,49,1,2023-11-01 18:02:23,5,0.0,Card,0
6142,840,14,1,2023-11-01 18:02:23,2,0.0,Card,0
6143,851,15,1,2024-11-21 01:18:21,10,0.1,Card,0
6143,851,85,1,2024-11-21 01:18:21,2,0.2,Card,0
6143,851,66,1,2024-11-21 01:18:21,1,0.0,Card,0
6143,851,29,1,2024-11-21 01:18:21,1,0.0,Card,0
6143,851,37,1,2024-11-21 01:18:21,20,0.1,Card,0
6144,730,64,5,2023-09-11 09:16:24,1,0.1,Card,0
6145,2368,87,8,2024-05-04 01:51:41,10,0.0,PayPal,0
6145,2368,72,8,2024-05-04 01:51:41,3,0.0,PayPal,0
6146,3116,87,1,2023-04-06 18:26:16,1,0.05,PayPal,0
6146,3116,73,1,2023-04-06 18:26:16,1,0.05,PayPal,0
6146,3116,14,1,2023-04-06 18:26:16,1,0.05,PayPal,0
6147,4528,32,2,2023-04-08 07:41:55,1,0.2,Card,0
6148,4504,16,10,2025-08-29 08:21:10,1,0.0,Card,0
6148,4504,57,10,2025-08-29 08:21:10,3,0.0,Card,0
6149,4228,92,1,2025-08-24 00:57:51,1,0.0,Cash,0
6149,4228,47,1,2025-08-24 00:57:51,3,0.0,Cash,0
6150,4055,31,8,2024-05-31 12:02:42,1,0.1,Cash,0
